post_id	date	message	num_likes	num_angry	num_shares
1216504185136925_1349195001867842	2017-07-17T19:11:44+0000	"ciro gomes concede entrevista para o jornal diario da manha, de goiania.  #soudaequipeciro"	416	0	12
1216504185136925_1348872571900085	2017-07-17T11:57:55+0000	"ciro gomes participa hoje, as 19h, do encontro nacional dos estudantes de economia, que acontece em goiania (go).  o debate com os estudantes acontecera no centro de eventos da ufg (campus samambaia).  participe!  #soudaequipeciro"	424	0	19
1216504185136925_1344149665705709	2017-07-12T23:34:13+0000	"o brasil vive um momento muito grave e muito triste. o odio sectario praticamente domina o debate politico. ontem, grande maioria do senado federal aprovou uma selvageria que nos remete ao seculo xix, quando o trabalho nao tinha a dignificacao que a modernidade lhe atribuiu, nao sem o sacrificio de muitos que ate morreram para que mulheres, criancas e trabalhadores em geral fossem tratados com a dignidade devida e nao como engrenagens da selva do dinheiro a qualquer preco.   hoje, espero que seja so uma desagradavel coincidencia, numa sentenca de 216 paginas, condena-se o ex-presidente mais popular da historia moderna do brasil a uma pena de prisao de nove anos e meio, por corrupcao.   ninguem esta acima da lei e imune ao alcance da justica, mas esta condenacao acontece ante uma grande revolta dos simpatizantes de lula, uma estranhissima e patologica euforia dos que o odeiam e ante uma grande perplexidade da maioria do povo que nao consegue entender uma sentenca sem uma prova cabal e simples, que todos possamos entender como base de uma pena justa.   considero lula o grande responsavel politico pelo momento terrivel pelo qual passa o pais. foi traido, mas a ele, e somente ele, devemos a imposicao de um corrupto notorio na linha de sucessao do brasil, o senhor michel temer.   mas isto nao significa que ele nao tenha direito ao devido processo legal. e e a isto que devemos nos ater. que ele recorra as instancias superiores, que preserve a franquia democratica do devido processo legal e que -  torco - tenha, enfim, provada sua inocencia.   volto a ponderar: o odio e o pior conselheiro num momento em que nosso povo amarga uma crise tao grave!  ciro gomes"	5339	24	1216
1216504185136925_1342934112493931	2017-07-11T18:38:20+0000	"ciro #aovivo em entrevista para o popular, de goiania.  acompanhe!"	522	0	1
1216504185136925_1342917825828893	2017-07-11T18:11:29+0000	"ciro ao vivo na cbn goiania.  http://www.cbngoiania.com.br/"	140	0	5
1216504185136925_1342609492526393	2017-07-11T13:02:38+0000	"vamos ajudar nesta luta!  https://342agora.org.br"	625	0	137
1216504185136925_1342569809197028	2017-07-11T12:10:03+0000	"temer ja trocou um terco dos deputados da ccj. se isso e feito assim, a luz do dia, com cargos, aliciamento e dinheiro, imagina o que ele esta fazendo por debaixo dos panos."	1931	182	508
1216504185136925_1342559255864750	2017-07-11T11:51:36+0000	"#goiania #goias  ciro gomes participa de debate hoje, as 19h, com sindicalistas durante congresso da central dos sindicatos brasileiros (csb) de goias.  #soudaequipeciro"	322	0	12
1216504185136925_1341674625953213	2017-07-10T17:25:14+0000	"muitas pessoas tem me procurado para saber como ajudar, participar e divulgar o que venho debatendo em todo o brasil.  penso que o momento e de reflexao e luta pela democracia. estamos vivendo um tempo triste, desumano e perigoso.   por isso, o que tenho repetido e que devemos usar todo o tempo possivel para conversar com os amigos, colegas, familiares, comunidade, para que consigamos fazer uma profunda reflexao sobre como chegamos a este ponto e como podemos superar essas crises.   nao aparecera um anjo vingador do ceu que fara por nos o trabalho de retomar o brasil das maos dos bandidos que assaltaram o poder. cabe apenas ao povo brasileiro essa tarefa.  mas somente com formacao, informacao e muita luta conseguiremos fazer com que mais pessoas participem desse grande debate.  entao, quem puder, participe dos debates, promova discussoes em suas cidades, bairros, distritos. estimule a reflexao e nao a apresentacao de projetos fechados ou ideias milagrosas.   o nosso povo sabe que somente com trabalho serio, franqueza e exemplo e que poderemos mudar o brasil.   esta pagina nao conta com uma equipe profissional contratada para conseguir seguidores robotizados. ela tem o proposito de estimular o pensamento sobre o brasil. mais do que as palestras que faco, o que me engrandece sao os debates e as contradicoes que me sao apresentadas.  muitas iniciativas interessantes, independentes e espontaneas tambem tem surgido nas redes sociais. assim como tudo que surge no ambiente virtual, devem ser encaradas de forma libertaria, mas tambem vigilante, para que nao sejam usadas como arma de disseminacao de informacoes falsas. sempre que alguma duvida surgir, podem perguntar nas lives que faco ou aqui por esta pagina. vou tentar responder sempre que possivel.   esta foto e de 1982 e coloco para ilustrar que ate o pessoal de futebol pode se organizar para discutir e fazer politica.   minha equipe sao voces, aqueles que querem uma mudanca verdadeira para o brasil.  peco a todos que postem aqui nos comentarios de que cidade estao ligados com a hashtag #soudaequipeciro  mostrem o que estao fazendo e que podem ajudar outros tambem.  grande abraco! a luta!"	1395	0	230
1216504185136925_1338584169595592	2017-07-07T13:14:17+0000	"os tempos e a forma de fazer politica eram outros  mas o desejo e a forca para trabalhar por um brasil melhor e mais justo continuam os mesmos. "	1670	0	108
1216504185136925_1337882302999112	2017-07-06T20:34:41+0000	""	329	1	0
1216504185136925_1336012383186104	2017-07-04T23:32:35+0000	"temos que nos indignar e lutar! sempre!"	894	0	226
1216504185136925_1334858899968119	2017-07-03T19:17:01+0000	"o ceara sofreu hoje uma grande perda: faleceu o chanceler da universidade de fortaleza - fundacao edson queiroz , airton queiroz. alem de grande empreendedor era tambem um homem das artes e da cultura. perdi eu um bom e querido amigo."	457	0	4
1216504185136925_1333620560091953	2017-07-02T14:16:09+0000	""	474	0	0
1216504185136925_1333531116767564	2017-07-02T12:11:13+0000	"e o ceara vai provando que servico publico pode ter excelencia e respeito ao povo!  http://g1.globo.com/ceara/noticia/2015/02/hospital-do-ceara-supera-sao-paulo-e-lidera-transplantes-de-figado-no-brasil.html"	2132	0	780
1216504185136925_1332449683542374	2017-07-01T12:04:00+0000	"fui recebido assim na universidade estadual de maringa , no parana . e possivel nao morrer de amor pelo povo brasileiro ?"	5659	10	2275
1216504185136925_1331927613594581	2017-06-30T23:25:54+0000	"ciro gomes participa de debate #aovivo com professores e estudantes em francisco beltrao (pr).  acompanhe!"	467	1	0
1216504185136925_1331467520307257	2017-06-30T14:20:00+0000	"#franciscobeltrao #parana  ciro gomes participa hoje de duas atividades em francisco beltrao (pr). a primeira, as 14h30, com a federacao de cooperativas da agricultura familiar e economia solidaria do estado do parana - unicafes pr, em parceria com a universidade estadual do oeste do pr - unioeste.    a segunda, as 20h, com professores e estudantes das com as universidades unioeste e utfpr.  local: auditorio da unioeste, campus francisco beltrao   participe!"	279	0	17
1216504185136925_1331342430319766	2017-06-30T11:44:23+0000	"ciro gomes concedeu entrevista ontem para a radio cbn maringa .  confira!"	896	0	0
1216504185136925_1330918427028833	2017-06-30T01:43:00+0000	"segue a transmissao da palestra na uem"	293	1	0
1216504185136925_1330866240367385	2017-06-30T00:19:45+0000	"#aovivo na universidade estadual de maringa.  acompanhe!"	267	1	0
1216504185136925_1330168713770471	2017-06-29T10:30:43+0000	"#maringa #parana  ciro gomes participa de debate hoje, 20h, com professores e estudantes na universidade estadual de maringa.  participe!  #equipeciro"	467	1	35
1216504185136925_1329640653823277	2017-06-29T00:15:54+0000	"entrevista para rev.nacional que saira na edicao de outubro. fotografia de jr duran e reportagem de fernando paiva."	405	1	11
1216504185136925_1329497980504211	2017-06-28T21:55:13+0000	"recado da nossa valorosa amanda, presidenta do pdt diversidade, neste dia internacional do orgulho lgbt.  convido a todos para curtirem a pagina do pdt diversidade e a se engajarem conosco nesta luta!"	164	0	0
1216504185136925_1329159473871395	2017-06-28T14:54:27+0000	"agradeco a todos os professores e estudantes da uff pela receptividade e debate de alto nivel realizado por mais de tres horas na noite de ontem.  foi maravilhoso! vamos a luta!"	1193	0	71
1216504185136925_1328603263927016	2017-06-28T02:06:34+0000	""	325	1	0
1216504185136925_1328362350617774	2017-06-27T21:49:06+0000	"ciro gomes #aovivo na universidade federal fluminense.   acompanhe!"	2126	16	1031
1216504185136925_1328259200628089	2017-06-27T20:00:01+0000	"entrevista sendo concedida para o jornal a tribuna, de niteroi."	206	0	0
1216504185136925_1328211470632862	2017-06-27T19:19:55+0000	"seminario com #movimentonegropdt do rio de janeiro.  momento importante para refletir sobre as formas de combate ao racismo e exterminio da juventude negra no brasil.  com negrogun, professora vanda, bruno rico, claudio obama, jose bonifacio, deputada marta rocha e brizola neto."	245	0	16
1216504185136925_1327809097339766	2017-06-27T12:00:54+0000	"#niteroi #uff  hoje, as 18h, ciro gomes participa de debate com professores e estudantes da universidade federal fluminense, em niteroi.  o evento e aberto para toda a comunidade e contara com transmissao aqui pela pagina.  compareca! acompanhe!"	488	1	85
1216504185136925_1327806264006716	2017-06-27T11:06:03+0000	"#riodejaneiro #movimentonegropdt  ciro gomes participa hoje, 14h, na sede do pdt no rio de janeiro, do seminario direitos humanos combatendo o racismo e o exterminio da juventude negra.  participe!"	219	0	25
1216504185136925_1327315174055825	2017-06-26T23:09:54+0000	"ciro gomes, bresser pereira, jandira feghali, saturnino braga, entre outros, lancam agora, no teatro casa grande, no rio de janeiro, o manifesto projeto brasil nacao."	451	0	35
1216504185136925_1326995294087813	2017-06-26T15:43:21+0000	"#riodejaneiro  ciro gomes participa hoje, as 20h, do lancamento do manifesto projeto brasil nacao, no teatro casa grande.  o evento e aberto ao publico.  compareca!  participe!"	401	0	26
1216504185136925_1324055807715095	2017-06-23T13:51:37+0000	"em apenas 10 anos, o ceara reduziu o analfabetismo de alunos do segundo ano de 32% para quase zero.  isso e resultado de planejamento, coesao politica, trabalho serio e, principalmente, parceria efetiva com todo povo cearense, que compreende na educacao a forca para sua emancipacao e liberdade.   vale lembrar tambem que das 100 melhores escolas avaliadas pelo ideb, 77 sao do ceara.   #educacao #paic  #equipeciro  http://diariodonordeste.verdesmares.com.br/mobile/cadernos/cidade/quase-100-dos-alunos-do-2-ano-no-ce-sabem-ler-e-escrever-1.1776013"	1211	0	238
1216504185136925_1324022747718401	2017-06-23T13:12:49+0000	"ciro gomes e mangabeira unger, a convite do prefeito de fortaleza, roberto claudio (pdt), participam do primeiro forum fortaleza de economia e politicas locais."	515	0	39
1216504185136925_1323498021104207	2017-06-22T23:05:24+0000	"ciro gomes e mangabeira unger #aovivo"	993	2	430
1216504185136925_1323435507777125	2017-06-22T21:27:03+0000	"homenagem ao brizola em fortaleza. a sua luta pelo brasil e um exemplo para estes tempos de ataques a democracia e aos direitos dos trabalhadores brasileiros."	1629	3	125
1216504185136925_1323227134464629	2017-06-22T16:15:34+0000	"ciro gomes e o professor mangabeira unger participam hoje, as 19h, na universidade vale do acarau, em sobral (ce), de debate sobre o futuro do brasil e do nordeste.   acompanhe!"	348	0	19
1216504185136925_1322333301220679	2017-06-21T18:13:57+0000	"ha 13 anos o brasil perdia brizola. seus ensinamentos e sua luta permanecem."	760	0	0
1216504185136925_1321366431317366	2017-06-20T17:21:02+0000	"#cuiaba #matogrosso  ciro gomes participa de debate hoje, as 20h, durante o congresso estadual da central dos sindicatos brasileiros (csb) de mato grosso, em cuiaba.   local: hotel deville  acompanhe!"	469	0	30
1216504185136925_1318865551567454	2017-06-18T00:25:08+0000	"mais um trofeu para o povo cearense e de fortaleza!"	799	0	0
1216504185136925_1318645191589490	2017-06-17T18:08:26+0000	"ciro gomes #aovivo na puc - mg.  acompanhe!"	1331	25	549
1216504185136925_1318608144926528	2017-06-17T17:10:48+0000	"fotos de ontem, durante a #conune e ato pelas diretas em belo horizonte.  agradeco a toda a juventude pela forca e luta pelo brasil!"	797	0	45
1216504185136925_1318577694929573	2017-06-17T16:27:42+0000	"ciro gomes participa logo mais, as 14h30, na puc-mg, de debate durante o xxxii encontro mineiro de estudantes de direito.  acompanhe!  #equipeciro"	313	0	17
1216504185136925_1317941064993236	2017-06-17T01:04:56+0000	"ciro gomes participa de ato pelas diretas em belo horizonte.  #conune"	2705	3	1007
1216504185136925_1317845625002780	2017-06-16T22:04:07+0000	"ciro gomes concede entrevista durante a #conune."	1463	2	389
1216504185136925_1317744505012892	2017-06-16T19:59:33+0000	""	166	1	0
1216504185136925_1317732828347393	2017-06-16T19:41:41+0000	"ciro gomes, bresser pereira, eleonora de lucena, carina vitral e manoel dias. #aovivo #conune #ufmg  https://youtu.be/kxuiiumvjdg"	159	0	7
1216504185136925_1317210748399601	2017-06-16T11:00:00+0000	"#conune #bh  ciro gomes participa hoje, as 15h, durante o congresso nacional da une, em belo horizonte,  do lancamento do projeto brasil nacao. participam tambem bresser pereira, carina vitral e eleonora de lucena. local: auditorio 3 do centro de atividades didaticas-cad 1  mais tarde, as 19h, ciro participa tambem de ato pelas diretas ja. local: praca da estacao.  participe!  #equipeciro"	612	0	66
1216504185136925_1315529508567725	2017-06-14T16:50:07+0000	"perdemos um grande homem de imprensa e eu, um amigo: jorge bastos moreno."	379	0	5
1216504185136925_1313282772125732	2017-06-12T13:24:39+0000	"neste momento, ciro gomes participa do 11o congresso nacional e 6o internacional da febrafite, que acontece em fortaleza.  conferencia de abertura: \"panorama politico nacional e internacional\"."	266	0	8
1216504185136925_1312150715572271	2017-06-11T12:34:22+0000	"sabado a noite junto com professores e estudantes do recife discutindo politica e as formas para sair dessa grave crise que assola nosso brasil. agradeco a todos da universidade federal de pernambuco!  vamos a luta!"	944	0	54
1216504185136925_1312126968907979	2017-06-11T11:56:42+0000	"julgamento no tse  pareceu-me que estava escrito que esse resultado aconteceria. eu pensei que seria 5 a 2, e o 4 a 3 acabou sendo bom por forcar o ministro gilmar mendes a se expor.   evidentemente sai dai uma repulsa popular que agrava muito a confiabilidade do judiciario e das instituicoes brasileiras.   o lado bom disso e que talvez a populacao brasileira tenha mais um elemento para perceber que, se ela nao se mobilizar, nao for para a rua, nao esquentar os protestos, o fundo do poco da tragedia brasileira sera cada vez mais fundo a cada dia que passa.   luto por eleicoes diretas, embora seja muito cetico com relacao a possibilidade de que isso aconteca. nos temos a pior composicao majoritaria do congresso que ja vi em meus 38 anos de vida publica.   essa coalizao de fisiologia, clientelismo, corrupcao e despudorada apropriacao da institucionalidade republicana para uso proprio, isso eu nunca vi parecido.  http://m.jc.ne10.uol.com.br/canal/politica/nacional/noticia/2017/06/10/no-recife-ciro-gomes-pede-para-que-povo-esquente-protestos-289104.php"	1798	28	253
1216504185136925_1311490398971636	2017-06-10T21:08:42+0000	"ciro gomes participa #aovivo de debate na ufpe.  acompanhe!"	1707	26	725
1216504185136925_1311026435684699	2017-06-10T12:12:29+0000	"#recife #ufpe  ciro gomes participa de debate com professores e estudantes hoje, as 17h, na universidade federal de pernambuco. o evento faz parte do forum politicampus.  participe!  #equipeciro"	486	0	29
1216504185136925_1310124005774942	2017-06-09T15:02:14+0000	"com a juventude de sao paulo ontem no salao do livro politico.  lutando pelo brasil!"	879	1	22
1216504185136925_1309480409172635	2017-06-09T00:58:40+0000	"\"e necessario esquentar os protestos. no dia 30 temos que ir macicamente as ruas. quem sabe, consigamos um milagre contra essa tragedia que estamos vivendo\".  #salaodolivropolitico"	497	3	61
1216504185136925_1309398522514157	2017-06-08T23:01:28+0000	"debate #aovivo no salao do livro politico, na puc - sp.  acompanhe!"	208	1	0
1216504185136925_1309375895849753	2017-06-08T22:23:05+0000	"#aovivo com ciro gomes"	350	3	0
1216504185136925_1308914732562536	2017-06-08T13:47:28+0000	"#saopaulo  ciro gomes participa hoje, as 19h30, do salao do livro politico, na puc de sao paulo. na mesa de debate estarao tambem marcio pochmann, juliano medeiros e renato rebelo.  participe!  #equipeciro"	629	1	37
1216504185136925_1307781322675877	2017-06-07T11:46:09+0000	"agradeco aos estudantes do centro academico de politicas publicas da universidade federal do abc pelo debate realizado ontem. todos na luta pelo brasil!"	956	1	42
1216504185136925_1307234832730526	2017-06-06T22:49:08+0000	"ciro gomes participa #aovivo de debate com professores e estudantes na universidade federal do abc, em sao bernardo do campo (sp).  acompanhe!  #cironaufabc"	2005	19	829
1216504185136925_1306675586119784	2017-06-06T11:59:17+0000	"#saopaulo #ufabc  ciro gomes participa hoje, as 19h, em sao bernardo do campo, da semana de politicas publicas da universidade federal do abc.   participe!   #equipeciro"	836	0	62
1216504185136925_1302712893182720	2017-06-02T22:04:07+0000	"com minha neta maria clara.  #alegria"	4037	0	107
1216504185136925_1300627470057929	2017-05-31T23:16:11+0000	"ciro gomes participa de debate com professores e estudantes da universidade municipal de sao caetano do sul.  infelizmente, por problemas de conexao nao poderemos transmitir ao vivo.   #equipeciro"	415	1	29
1216504185136925_1300563886730954	2017-05-31T22:04:49+0000	"ciro gomes ja esta na universidade municipal de sao caetano para debate com alunos e professores, que se iniciara as 19h30.  na chegada, apresentaram este jornal de quando ciro ministrou palestra na instituicao em 1999.  interessante ler a breve materia."	264	1	24
1216504185136925_1300221400098536	2017-05-31T14:56:28+0000	"ciro gomes participa de debate #aovivo na fgv - sp. acompanhe!"	1430	32	592
1216504185136925_1300066450114031	2017-05-31T12:09:21+0000	"#agendacirogomes #saopaulo  ciro gomes participa nesta manha, as 11h, de debate com professores e estudantes na fgv de sao paulo.   mais tarde, as 19h, participara de debate com a comunidade academica da universidade municipal de sao caetano do sul.  acompanhe!  #equipeciro"	642	0	48
1216504185136925_1300050096782333	2017-05-31T11:53:06+0000	"conto agora tambem com uma conta oficial no twitter.   peco a todos que sigam @cirogomes  mais um espaco para lutar pelo nosso saqueado brasil."	1028	1	72
1216504185136925_1299636773490332	2017-05-31T00:41:15+0000	"estive agora a noite na academia nacional de medicina para homenagear o grande medico dr miguel srougi, que toma posse como membro da instituicao."	553	1	17
1216504185136925_1298358026951540	2017-05-29T14:24:04+0000	"ciro gomes participa #aovivo de debate com estudantes e professores no cefet/rj"	2571	17	1153
1216504185136925_1297768580343818	2017-05-28T23:15:30+0000	"#riodejaneiro  ciro gomes participa nesta segunda-feira (29/05), as 11h, de debate no cefet/rj.  participe!   #equipeciro"	1391	1	99
1216504185136925_1297176030403073	2017-05-28T11:15:33+0000	"eu nao tenho nenhuma discrepancia com as diretrizes corretamente estabelecidas pelo meu partido, o pdt, com relacao a conducao da gravissima crise que pesa sobre o povo brasileiro.   o pdt, com a corretissima direcao de meu companheiro e amigo carlos lupi, nosso presidente, defende que, em caso do necessario afastamento do sr. michel temer, da presidencia, que o congresso nacional vote uma emenda a constituicao convocando eleicoes diretas. ainda muito corretamente, anunciamos que nosso partido nao participara de uma eleicao indireta feita por um congresso de maioria golpista e corrupta. estou de pleno acordo com esta diretriz. e a tenho defendido publicamente.  ocorre que, como e natural, setores da imprensa me perguntam o que, independentemente de meu desejo e posicionamento, eu, com minha experiencia e apego a franqueza, acho que acontecera.   pois bem, aqui reproduzo: este congresso, podre como esta, em sua maioria, nao devolvera ao povo o direito de votar diretamente. assim, o que restara e a torcida para que, em caso de saida do presidente usurpador o congresso escolha alguem minimamente capaz de administrar a delicada transicao ate as eleicoes gerais de 2018.   ainda perguntado pela imprensa acerca do nomes em circulacao, vejo em nelson jobim e tasso jereissati, mais neste ultimo, pela experiencia de seus governos, e pela respeitabilidade merecida, apesar de ser adversario de ambos, e, especialmente de seus partidos, pmdb e psdb, como os melhores nomes possiveis.   o resto e intriga enquanto, nos bastidores, conspira-se generalizadamente, e mentem para o povo, muitos!"	1983	14	169
1216504185136925_1295523787234964	2017-05-26T17:54:14+0000	"ciro gomes participa neste momento do 2o congresso da federacao interestadual de metalurgicos e metalurgicas do brasil (fitmetal), em guarulhos (sp)."	320	1	26
1216504185136925_1295273873926622	2017-05-26T13:49:07+0000	"pdt completa hoje 37 anos de luta pelo brasil!"	383	0	0
1216504185136925_1294403364013673	2017-05-25T18:03:23+0000	"ciro gomes concedeu entrevista na tarde desta quinta-feira (25/05) para a radio guaiba (rs).  confira! compartilhe!  #equipeciro"	765	2	307
1216504185136925_1292607500859926	2017-05-23T22:02:38+0000	"#aovivo ciro gomes mande suas perguntas!"	7458	106	3451
1216504185136925_1292517614202248	2017-05-23T19:57:39+0000	"#aovivo  ciro gomes fara hoje, as 19h, uma live aqui no facebook.  mande suas perguntas! participe!  #equipeciro"	755	3	122
1216504185136925_1292261734227836	2017-05-23T14:08:27+0000	"esta e a pagina oficial do ciro gomes no facebook.  curta! compartilhe! mande o link nos grupos! acompanhe!  www.facebook.com/cirogomesoficial  #equipeciro"	1561	4	185
1216504185136925_1288738421246834	2017-05-19T21:23:56+0000	"o programa mariana godoy entrevista com ciro gomes, que seria hoje, foi adiado. desejamos melhoras para mariana godoy!  #equipeciro"	708	1	0
1216504185136925_1287632464690763	2017-05-18T16:16:24+0000	"ciro gomes esta hoje em campo grande (ms). na sede do pdt foi questionado por um jornalista se aceitaria ser candidato em uma eventual eleicao indireta.  \"eu nao vou a cargo nenhum se nao for pela mao do povo\"  #equipeciro"	2711	6	1385
1216504185136925_1287561738031169	2017-05-18T14:50:09+0000	"ciro gomes visita a camara municipal de campo grande. #aovivo"	1134	3	198
1216504185136925_1287512161369460	2017-05-18T13:46:27+0000	"ciro gomes fala sobre este grave momento no brasil. e preciso muita reflexao e luta!"	3903	11	2547
1216504185136925_1287509661369710	2017-05-18T13:46:10+0000	"ciro gomes manda uma mensagem ao brasil. e hora de muita reflexao e cuidado."	8036	16	3232
1216504185136925_1286839734770036	2017-05-17T18:26:20+0000	"ciro gomes participa neste instante, em brasilia, do viii congresso nacional da confederacao nacional dos profissionais liberais.  #equipeciro"	371	2	18
1216504185136925_1286274544826555	2017-05-17T02:10:05+0000	"apos palestra para a csb no rio de janeiro, visitei um velho amigo, cearense, chico, em seu botequim chico & alaide, no leblon."	1455	1	45
1216504185136925_1286187954835214	2017-05-17T00:09:35+0000	"ciro gomes fala #aovivo durante congresso estadual da central dos sindicatos brasileiros, no rio de janeiro. acompanhe!"	1224	4	408
1216504185136925_1283941051726571	2017-05-14T16:22:14+0000	"ciro gomes participa de debate na universidade de oxford. acompanhe #aovivo  https://m.youtube.com/watch?v=eez5g8kwpvu"	246	2	25
1216504185136925_1283518228435520	2017-05-14T09:00:01+0000	"ciro gomes participa logo mais, as 15h50 (11h50 horario de brasilia), de debate sobre \"o futuro da politica e da democracia pos impeachment e lava jato\" durante o brazil forum, na universidade de oxford.  o evento tera transmissao pelo streaming do brazil forum: www.brazilforum.co.uk  acompanhe!   #equipeciro"	349	1	29
1216504185136925_1283273431793333	2017-05-13T23:42:33+0000	"entrevista de ciro gomes para a bbc.  \"sem a sociedade envolvida, cumplice, nao vamos resolver esse conflito distributivos. brinco sempre: toda vez que voce olhar um tatu em cima de um toco, pode apostar que alguem botou porque tatu nao sobe em toco. entao tudo que esta errado nao esta assim porque tinha um manual de fazer certo, esta errado para atender a interesses minoritarios, organizados e informados, que constrangem a grande midia e que formam a opiniao das pessoas.\"  http://www.bbc.com/portuguese/brasil-39910403"	1237	8	251
1216504185136925_1281981551922521	2017-05-12T12:12:32+0000	"ciro gomes concedeu entrevista nesta manha para a bbc, em londres. na pauta, a crise brasileira e suas possiveis saidas.  em breve informaremos quando estara disponivel na pagina da bbc.   ciro esta em londres para participar do brazil forum, nas universidades de londres e oxford.  mais informacoes: www.brazilforum.co.uk"	1217	1	205
1216504185136925_1281831001937576	2017-05-12T07:46:05+0000	"ciro gomes participa neste domingo, 14/05, as 15h50 (11h50 horario de brasilia) de debate no brazil forum, na universidade de oxford, inglaterra.   na ocasiao debatera \"o futuro da politica e da democracia pos impeachment e lava jato\".   tambem participarao do debate: rodrigo maia, presidente da camara dos deputados, timothy j. power, diretor do programa de estudos brasileiros da universidade de oxford, e jacques wagner, ex-governador do estado da bahia.   veja a programacao:   http://brazilforum.co.uk"	305	1	40
1216504185136925_1281337598653583	2017-05-11T16:15:03+0000	"isto e so uma pequena parte de injustica do sistema de impostos do brasil. paga mais quem pode pagar menos e paga menos quem pode pagar mais!"	1515	152	653
1216504185136925_1280743475379662	2017-05-11T00:14:16+0000	"ciro gomes concedeu uma breve entrevista ao jornal espanhol el mundo, que sera publicada nesta quinta-feira (11/05). entre os assuntos, falou como o brasil pode superar a crise economica.   \"o objetivo estrategico (para o brasil) deve ser superar a miseria e a desigualdade, e, para isso, temos que fazer a economia crescer e recuperar o processo de industrializacao\".  a entrevista mais completa pode ser lida aqui:   https://luistejero.com/lula-merece-una-cr%c3%adtica-severa-pero-no-la-c%c3%a1rcel-7282c81b2883  #equipeciro"	426	1	160
1216504185136925_1279782725475737	2017-05-09T22:34:38+0000	"ciro gomes pergunta a quem interessa tropas estrangeiras na amazonia brasileira.  \"o temer, violando uma tradicao de 300 anos, convidou as forcas armadas americanas para um exercicio conjunto com as forcas armadas brasileiras na amazonia, na fronteira com a venezuela. isso e absolutamente intoleravel e dramaticamente grave. (...) eu nao sei a que interesse esta servindo\""	775	38	357
1216504185136925_1279362545517755	2017-05-09T12:24:51+0000	"agradeco muito aos estudantes, professores amigas e amigos da coppe-ufrj e uerj que me proporcionaram ontem momentos muito importantes de debate e reflexao sobre o nosso brasil. e disso que o nosso pais precisa: luta, dedicacao e espirito critico."	632	1	33
1216504185136925_1278979118889431	2017-05-08T22:48:22+0000	"ciro gomes #aovivo em defesa do brasil e da uerj."	2794	103	1500
1216504185136925_1278970432223633	2017-05-08T22:28:28+0000	"ciro gomes esta ao vivo na uerj. acompanhe pelo link:   http://www.tvuerj.com.br/aovivo.html"	161	1	3
1216504185136925_1278843612236315	2017-05-08T19:28:45+0000	"ciro gomes esteve esta manha na coppe - ufrj, onde ministrou palestra para professores e estudantes. na sequencia, visitou e testou o maglev-cobra, o primeiro trem de levitacao magnetica da america do sul. desenvolvido por pesquisadores da coppe, o veiculo nao emite poluentes e e uma alternativa de transporte para grandes centros urbanos."	466	1	22
1216504185136925_1278604728926870	2017-05-08T13:42:12+0000	""	972	20	377
1216504185136925_1277811445672865	2017-05-07T16:39:32+0000	"#agendacirogomes rio de janeiro:  amanha, segunda-feira, 08/05, ciro gomes participara de duas agendas no rio de janeiro. pela manha estara na ufrj e a noite na uerj.  confira:  segunda-feira, 08/05.   10h - ufrj: \"ciclo brasil e suas perspectivas\". local: auditorio da coppe, centro de tecnologia 2, cidade universitaria - ilha do fundao.  19h - uerj: \"a educacao que o brasil precisa\". local: auditorio 11, campus maracana.   participe!  #equipeciro"	197	1	0
1216504185136925_1276594052461271	2017-05-06T14:17:08+0000	"ciro gomes participa do congresso estadual do pdt, em sao paulo.  com carlos lupi e gabriel chalita."	1067	2	513
1216504185136925_1276555072465169	2017-05-06T13:11:24+0000	""	142	1	0
1216504185136925_1275886929198650	2017-05-05T20:00:36+0000	"#agendacirogomes rio de janeiro:  na proxima segunda-feira, 08/05, ciro gomes participara de duas agendas no rio de janeiro. pela manha estara na ufrj e a noite na uerj.  confira:  segunda-feira, 08/05.   10h - ufrj: \"ciclo brasil e suas perspectivas\". local: auditorio da coppe, centro de tecnologia 2, cidade universitaria - ilha do fundao.  19h - uerj: \"a educacao que o brasil precisa\". local: auditorio 11, campus maracana.   participe!  #equipeciro"	225	0	58
1216504185136925_1275872225866787	2017-05-05T18:31:21+0000	"#agendacirogomes sao paulo:  ciro gomes participa na manha deste sabado, 06/05, do congresso estadual do pdt, na assembleia legislativa de sao paulo.   durante o evento tambem ocorrera a plenaria da juventude do pdt, que editou este video e convida a todas e todos para participarem e se engajarem na luta por um brasil mais justo.   #equipeciro"	390	0	100
1216504185136925_1275749329212410	2017-05-05T15:34:02+0000	"ciro gomes concedeu entrevista para o jornalista ricardo mota, da tv pajucara, de maceio.  confira! compartilhe!  #equipeciro"	455	0	295
1216504185136925_1274572645996745	2017-05-04T18:00:01+0000	"ciro gomes participa neste sabado, 06/05, do encontro estadual do pdt em sao paulo.  participe!"	154	0	10
1216504185136925_1274593865994623	2017-05-04T16:20:35+0000	"a integra da entrevista que ciro gomes concedeu a lazaro ramos, no programa espelho.  assista. compartilhe.  #equipeciro"	1090	0	126
1216504185136925_1273676892752987	2017-05-03T23:42:27+0000	"ciro gomes participa do congresso da csb."	1341	2	804
